GISMATCH,GISJOIN,GEOID,STATEFIP,State,PUMA,Name,state_puma,birthplace,x,y
"3903800",G39003800,"3903800","39",Ohio,"03800",Licking County PUMA,"3903800",,-82.48315,40.09161
"3901600",G39001600,"3901600","39",Ohio,"01600",Trumbull County (South Central)--Warren & Niles Cities PUMA,"3901600",,-80.76214,41.20384
"3903200",G39003200,"3903200","39",Ohio,"03200",Stark County (Central)--Canton & North Canton Cities PUMA,"3903200",,-81.36909,40.84333
"3903100",G39003100,"3903100","39",Ohio,"03100",Stark County (West)--Massillon City PUMA,"3903100",,-81.50974,40.76563
"3901804",G39001804,"3901804","39",Ohio,"01804",Summit County (Central)--Akron (West) & Cuyahoga Falls (West) Cities PUMA,"3901804",,-81.54903,41.12215
"3901803",G39001803,"3901803","39",Ohio,"01803",Summit County (Central)--Akron City (East) PUMA,"3901803",,-81.48325,41.05703
"3901805",G39001805,"3901805","39",Ohio,"01805","Summit County (South)--Barberton, Green & New Franklin Cities PUMA","3901805",,-81.56253,40.99184
"3901802",G39001802,"3901802","39",Ohio,"01802","Summit County (East Central)--Cuyahoga Falls (Southeast), Stow & Tallmadge Cities PUMA","3901802",,-81.43730,41.12685
"3901801",G39001801,"3901801","39",Ohio,"01801","Summit County (North & Northwest)--Hudson, Twinsburg & Macedonia Cities PUMA","3901801",,-81.54239,41.24710
"3904000",G39004000,"3904000","39",Ohio,"04000",Delaware County PUMA,"3904000",,-83.00489,40.27839
"4201400",G42001400,"4201400","42",Pennsylvania,"01400",Mercer County PUMA,"4201400",,-80.25770,41.30218
"4200200",G42000200,"4200200","42",Pennsylvania,"00200",Crawford & Warren Counties PUMA,"4200200",,-79.71966,41.74504
"4201100",G42001100,"4201100","42",Pennsylvania,"01100","Mifflin, Union, Snyder & Juniata Counties PUMA","4201100",,-77.31324,40.70250
"4202200",G42002200,"4202200","42",Pennsylvania,"02200",Blair & Huntingdon Counties--Altoona City PUMA,"4202200",,-78.11801,40.44079
"4201900",G42001900,"4201900","42",Pennsylvania,"01900",Indiana & Armstrong Counties PUMA,"4201900",,-79.25482,40.72315
"4200500",G42000500,"4200500","42",Pennsylvania,"00500","Pike, Wayne & Susquehanna Counties PUMA","4200500",,-75.42565,41.63259
"4200300",G42000300,"4200300","42",Pennsylvania,"00300","Clearfield, McKean, Elk, Potter & Cameron Counties PUMA","4200300",,-78.36261,41.47987
"4201501",G42001501,"4201501","42",Pennsylvania,"01501",Lawrence & Beaver (North) Counties--New Castle City PUMA,"4201501",,-80.33141,40.95644
"4203800",G42003800,"4203800","42",Pennsylvania,"03800","Somerset, Bedford & Fulton Counties PUMA","4203800",,-78.65442,39.97800
"4202701",G42002701,"4202701","42",Pennsylvania,"02701",Berks County (Northwest)--Wyomissing Borough PUMA,"4202701",,-76.12154,40.43090
"4202702",G42002702,"4202702","42",Pennsylvania,"02702",Berks County (Southwest)--Reading City PUMA,"4202702",,-75.91558,40.25223
"4202703",G42002703,"4202703","42",Pennsylvania,"02703",Berks County (East) PUMA,"4202703",,-75.78893,40.44503
"4200900",G42000900,"4200900","42",Pennsylvania,"00900",Lycoming & Clinton Counties PUMA,"4200900",,-77.30460,41.29762
"4203001",G42003001,"4203001","42",Pennsylvania,"03001",Bucks County (North) PUMA,"4203001",,-75.24018,40.43864
"4203002",G42003002,"4203002","42",Pennsylvania,"03002",Bucks County (Central) PUMA,"4203002",,-75.04632,40.29888
"4203003",G42003003,"4203003","42",Pennsylvania,"03003",Bucks County (Southeast)--Levittown PUMA,"4203003",,-74.85218,40.19338
"4203004",G42003004,"4203004","42",Pennsylvania,"03004",Bucks County (Southwest) PUMA,"4203004",,-74.96504,40.15578
"4202302",G42002302,"4202302","42",Pennsylvania,"02302",Cumberland County (East) PUMA,"4202302",,-77.03175,40.22790
"4202301",G42002301,"4202301","42",Pennsylvania,"02301",Cumberland (West) & Perry Counties--Carlisle Borough PUMA,"4202301",,-77.29925,40.28998
"4202500",G42002500,"4202500","42",Pennsylvania,"02500",Lebanon County PUMA,"4202500",,-76.45771,40.36723
"4200400",G42000400,"4200400","42",Pennsylvania,"00400","Bradford, Tioga & Sullivan Counties PUMA","4200400",,-76.82053,41.72573
"4200803",G42000803,"4200803","42",Pennsylvania,"00803",Columbia & Luzerne (West) Counties--Bloomsburg Town & Berwick Borough PUMA,"4200803",,-76.28953,41.11847
"4200801",G42000801,"4200801","42",Pennsylvania,"00801",Luzerne County (East)--Kingston Borough PUMA,"4200801",,-75.81134,41.21067
"4200802",G42000802,"4200802","42",Pennsylvania,"00802",Luzerne County (South Central)--Wilkes-Barre & Hazleton Cities PUMA,"4200802",,-75.98335,41.06502
"4201000",G42001000,"4201000","42",Pennsylvania,"01000",Northumberland & Montour Counties PUMA,"4201000",,-76.69828,40.89024
"4203603",G42003603,"4203603","42",Pennsylvania,"03603",York County (South) PUMA,"4203603",,-76.62906,39.81931
"4203601",G42003601,"4203601","42",Pennsylvania,"03601",York County (Central)--York City & Shiloh PUMA,"4203601",,-76.72013,39.95529
"4203602",G42003602,"4203602","42",Pennsylvania,"03602",York County (North)--Weigelstown PUMA,"4203602",,-76.86564,40.05213
"4202003",G42002003,"4202003","42",Pennsylvania,"02003",Westmoreland County (East) PUMA,"4202003",,-79.33950,40.28386
"4202002",G42002002,"4202002","42",Pennsylvania,"02002",Westmoreland County (Southwest)--Greensburg City PUMA,"4202002",,-79.68053,40.24463
"4202001",G42002001,"4202001","42",Pennsylvania,"02001",Westmoreland County (Northwest)--Murrysville Municipality & New Kensington City PUMA,"4202001",,-79.64948,40.50060
"4201300",G42001300,"4201300","42",Pennsylvania,"01300","Venango, Jefferson, Clarion & Forest Counties PUMA","4201300",,-79.36819,41.29284
"4203900",G42003900,"4203900","42",Pennsylvania,"03900",Fayette County PUMA,"4203900",,-79.64737,39.91990
"4203106",G42003106,"4203106","42",Pennsylvania,"03106",Montgomery County (South Central) PUMA,"4203106",,-75.17600,40.11189
"4203103",G42003103,"4203103","42",Pennsylvania,"03103",Montgomery County (Southwest)--King of Prussia & Ardmore (East) PUMA,"4203103",,-75.35198,40.08290
"4203102",G42003102,"4203102","42",Pennsylvania,"03102",Montgomery County (Northeast)--Lansdale Borough PUMA,"4203102",,-75.40618,40.31713
"4203105",G42003105,"4203105","42",Pennsylvania,"03105","Montgomery County (Southeast)--Willow Grove, Horsham & Montgomeryville PUMA","4203105",,-75.17896,40.19185
"4203101",G42003101,"4203101","42",Pennsylvania,"03101",Montgomery County (Northwest)--Pottstown Borough PUMA,"4203101",,-75.54312,40.26267
"4203104",G42003104,"4203104","42",Pennsylvania,"03104",Montgomery County (Central)--Norristown Borough PUMA,"4203104",,-75.34177,40.16802
"4202600",G42002600,"4202600","42",Pennsylvania,"02600",Schuylkill County PUMA,"4202600",,-76.21595,40.70580
"4204002",G42004002,"4204002","42",Pennsylvania,"04002",Washington (South) & Greene Counties PUMA,"4204002",,-80.19539,39.93654
"4202402",G42002402,"4202402","42",Pennsylvania,"02402",Dauphin County (Outer)--Hershey PUMA,"4202402",,-76.77192,40.43453
"4202401",G42002401,"4202401","42",Pennsylvania,"02401",Dauphin County (Central)--Harrisburg City & Colonial Park PUMA,"4202401",,-76.82878,40.29089
"4202100",G42002100,"4202100","42",Pennsylvania,"02100",Cambria County PUMA,"4202100",,-78.71370,40.49529
"4202902",G42002902,"4202902","42",Pennsylvania,"02902",Northampton County (North) PUMA,"4202902",,-75.30839,40.79219
"4202901",G42002901,"4202901","42",Pennsylvania,"02901",Northampton (South) & Lehigh (East) Counties--Bethlehem (East) & Easton Cities PUMA,"4202901",,-75.30915,40.62956
"4200702",G42000702,"4200702","42",Pennsylvania,"00702",Lackawanna (Outside Greater Scranton City) & Wyoming Counties PUMA,"4200702",,-75.80679,41.47948
"4202801",G42002801,"4202801","42",Pennsylvania,"02801",Carbon & Lehigh (North) Counties PUMA,"4202801",,-75.69976,40.83449
"4202803",G42002803,"4202803","42",Pennsylvania,"02803",Allentown City PUMA,"4202803",,-75.47554,40.59610
"4200600",G42000600,"4200600","42",Pennsylvania,"00600",Monroe County PUMA,"4200600",,-75.33948,41.05807
"4203303",G42003303,"4203303","42",Pennsylvania,"03303",Delaware County (Southeast)--Chester City PUMA,"4203303",,-75.32366,39.87125
"4203304",G42003304,"4203304","42",Pennsylvania,"03304",Delaware County (West) PUMA,"4203304",,-75.47347,39.88972
"4203302",G42003302,"4203302","42",Pennsylvania,"03302","Delaware County (East)--Yeadon, Darby, Lansdowne Boroughs & Drexel Hill PUMA","4203302",,-75.30304,39.93483
"4203301",G42003301,"4203301","42",Pennsylvania,"03301",Delaware County (North)--Broomall & Ardmore (West) PUMA,"4203301",,-75.36953,39.98814
"4201200",G42001200,"4201200","42",Pennsylvania,"01200",Centre County PUMA,"4201200",,-77.81995,40.91934
"4203201",G42003201,"4203201","42",Pennsylvania,"03201",Philadelphia City (Far Northeast) PUMA,"4203201","USSR, ns",-75.01105,40.08439
"4203203",G42003203,"4203203","42",Pennsylvania,"03203",Philadelphia City (Near Northeast-East) PUMA,"4203203",,-75.06038,40.02036
"4203205",G42003205,"4203205","42",Pennsylvania,"03205",Philadelphia City (East) PUMA,"4203205",,-75.11714,39.99320
"4203209",G42003209,"4203209","42",Pennsylvania,"03209",Philadelphia City (Center City) PUMA,"4203209",,-75.15769,39.95205
"4203211",G42003211,"4203211","42",Pennsylvania,"03211",Philadelphia City (Southeast) PUMA,"4203211","Indonesia, South Africa (Union of)",-75.16582,39.91216
"4203210",G42003210,"4203210","42",Pennsylvania,"03210",Philadelphia City (Southwest) PUMA,"4203210",,-75.22339,39.91622
"4203207",G42003207,"4203207","42",Pennsylvania,"03207",Philadelphia City (Central) PUMA,"4203207",,-75.16696,39.99333
"4203208",G42003208,"4203208","42",Pennsylvania,"03208",Philadelphia City (West) PUMA,"4203208",,-75.22098,39.97972
"4203202",G42003202,"4203202","42",Pennsylvania,"03202",Philadelphia City (Near Northeast-West) PUMA,"4203202",,-75.07608,40.05474
"4203204",G42003204,"4203204","42",Pennsylvania,"03204",Philadelphia City (North) PUMA,"4203204",,-75.14272,40.04595
"4203206",G42003206,"4203206","42",Pennsylvania,"03206",Philadelphia City (Northwest) PUMA,"4203206",,-75.20627,40.04816
"4201600",G42001600,"4201600","42",Pennsylvania,"01600",Butler County PUMA,"4201600",,-79.91299,40.91172
"4200102",G42000102,"4200102","42",Pennsylvania,"00102",Erie County (Outer) PUMA,"4200102",,-80.03131,41.98795
"4200101",G42000101,"4200101","42",Pennsylvania,"00101","Erie City, Lawrence Park Township & Wesleyville Borough PUMA","4200101",,-80.06729,42.11994
"4200701",G42000701,"4200701","42",Pennsylvania,"00701","Lackawanna County--Scranton City, Dunmore, Old Forge, Taylor & Moosic Boroughs PUMA","4200701",,-75.66985,41.39708
"4203701",G42003701,"4203701","42",Pennsylvania,"03701",Adams & Franklin (Southeast) Counties PUMA,"4203701",,-77.24360,39.86230
"4203702",G42003702,"4203702","42",Pennsylvania,"03702",Franklin County (Outside Washington Township & Waynesboro Borough) PUMA,"4203702",,-77.73062,39.93773
"4201502",G42001502,"4201502","42",Pennsylvania,"01502",Beaver County (South) PUMA,"4201502",,-80.35677,40.64746
"4204001",G42004001,"4204001","42",Pennsylvania,"04001",Washington County (North)--Washington City PUMA,"4204001",,-80.31343,40.26401
"4203404",G42003404,"4203404","42",Pennsylvania,"03404",Chester County (South) PUMA,"4203404",,-75.84981,39.84024
"4203402",G42003402,"4203402","42",Pennsylvania,"03402",Chester County (East Central)--West Chester Borough PUMA,"4203402",,-75.56987,40.00069
"4203403",G42003403,"4203403","42",Pennsylvania,"03403",Chester County (West Central)--Coatesville City PUMA,"4203403",,-75.79146,40.03749
"4203401",G42003401,"4203401","42",Pennsylvania,"03401",Chester County (North)--Phoenixville Borough PUMA,"4203401",,-75.61370,40.14038
"4203503",G42003503,"4203503","42",Pennsylvania,"03503",Lancaster County (East)--Ephrata Borough PUMA,"4203503",,-76.11481,40.01343
"4203504",G42003504,"4203504","42",Pennsylvania,"03504",Lancaster County (Southwest)--Columbia Borough PUMA,"4203504",,-76.37256,39.99315
"4203501",G42003501,"4203501","42",Pennsylvania,"03501","Lancaster County--Lancaster City, East Lampeter, Lancaster & West Lampeter Townships PUMA","4203501",,-76.25878,40.02445
"4203502",G42003502,"4203502","42",Pennsylvania,"03502",Lancaster County (Northwest)--Elizabethtown Borough PUMA,"4203502",,-76.46172,40.15671
"4201804",G42001804,"4201804","42",Pennsylvania,"01804","Allegheny County (East)--Monroeville Municipality, Plum & Wilkinsburg Boroughs PUMA","4201804",,-79.79049,40.46403
"4201701",G42001701,"4201701","42",Pennsylvania,"01701",Pittsburgh City (North) PUMA,"4201701",,-79.95838,40.45922
"4201802",G42001802,"4201802","42",Pennsylvania,"01802",Allegheny County (North)--Franklin Park Borough & Allison Park PUMA,"4201802",,-79.95228,40.60868
"4201803",G42001803,"4201803","42",Pennsylvania,"01803",Allegheny County (North Central) PUMA,"4201803",,-79.99580,40.52071
"4201702",G42001702,"4201702","42",Pennsylvania,"01702",Pittsburgh City (South) PUMA,"4201702",,-79.99803,40.41554
"4201806",G42001806,"4201806","42",Pennsylvania,"01806",Allegheny County (South Central)--Baldwin & Whitehall Boroughs PUMA,"4201806",Bhutan,-80.02515,40.37909
"4201805",G42001805,"4201805","42",Pennsylvania,"01805","Allegheny County (Southeast)--West Mifflin Borough, McKeesport City & Munhall Borough PUMA","4201805",,-79.85988,40.30507
"4201807",G42001807,"4201807","42",Pennsylvania,"01807",Allegheny County (South)--Bethel Park Municipality & Jefferson Hills Borough PUMA,"4201807",,-80.04111,40.32374
"4201801",G42001801,"4201801","42",Pennsylvania,"01801",Allegheny County (West) PUMA,"4201801",,-80.19984,40.46288
"4400300",G44000300,"4400300","44",Rhode Island,"00300",Southeast Rhode Island--Newport & Bristol Counties--Newport City PUMA,"4400300",,-71.24488,41.58715
"4400101",G44000101,"4400101","44",Rhode Island,"00101",Northwest Rhode Island--Providence County (West & Central)--Woonsocket City PUMA,"4400101",,-71.64244,41.87679
"4400102",G44000102,"4400102","44",Rhode Island,"00102",Northeast Rhode Island--Providence County--Pawtucket & Central Falls Cities PUMA,"4400102",,-71.42554,41.92931
"4400104",G44000104,"4400104","44",Rhode Island,"00104",Providence County (Southeast)--Cranston & East Providence Cities PUMA,"4400104",,-71.44373,41.77905
"4400103",G44000103,"4400103","44",Rhode Island,"00103",Providence City PUMA,"4400103",,-71.42182,41.82348
"4400201",G44000201,"4400201","44",Rhode Island,"00201",Central Rhode Island--Kent County--Warwick City PUMA,"4400201",,-71.59478,41.67196
"4400400",G44000400,"4400400","44",Rhode Island,"00400",South Rhode Island--Washington County PUMA,"4400400",,-71.62267,41.46970
"4500502",G45000502,"4500502","45",South Carolina,"00502",York County (East)--Rock Hill City & Fort Mill Town PUMA,"4500502",,-81.02668,34.95431
"4700900",G47000900,"4700900","47",Tennessee,"00900","Campbell, Claiborne, Scott, Morgan & Hancock Counties PUMA","4700900",,-84.16084,36.37503
"4700800",G47000800,"4700800","47",Tennessee,"00800","Cumberland, White, Fentress & Van Buren Counties PUMA","4700800",,-85.14217,36.02487
"4701601",G47001601,"4701601","47",Tennessee,"01601","Anderson, Union & Knox (North) Counties--Oak Ridge (East) & Clinton Cities PUMA","4701601",,-84.04296,36.18451
"4701500",G47001500,"4701500","47",Tennessee,"01500",Sevier & Jefferson Counties PUMA,"4701500",,-83.49729,35.87664
"4701400",G47001400,"4701400","47",Tennessee,"01400","Hamblen, Cocke & Grainger Counties PUMA","4701400",,-83.27677,36.09660
"4700600",G47000600,"4700600","47",Tennessee,"00600","Warren, Macon, Smith, DeKalb, Cannon & Trousdale Counties PUMA","4700600",,-85.92811,36.05398
"4701700",G47001700,"4701700","47",Tennessee,"01700",Blount County PUMA,"4701700",,-83.92553,35.68724
"4701300",G47001300,"4701300","47",Tennessee,"01300",Washington County--Johnson City PUMA,"4701300",,-82.49743,36.29330
"4701200",G47001200,"4701200","47",Tennessee,"01200","Greene, Carter, Unicoi & Johnson Counties PUMA","4701200",,-82.41559,36.25316
"4700700",G47000700,"4700700","47",Tennessee,"00700","Putnam, Overton, Jackson, Clay & Pickett Counties PUMA","4700700",,-85.43607,36.35349
"4701000",G47001000,"4701000","47",Tennessee,"01000",Hawkins & Sullivan (Northwest) Counties--Kingsport City PUMA,"4701000",,-82.90843,36.45152
"4701800",G47001800,"4701800","47",Tennessee,"01800","Roane, Loudon & Monroe Counties--Oak Ridge City (West) PUMA","4701800",,-84.34681,35.62247
"4701602",G47001602,"4701602","47",Tennessee,"01602",Knox County (East) PUMA,"4701602",,-83.82520,36.02276
"4701604",G47001604,"4701604","47",Tennessee,"01604",Knox County (West)--Farragut Town PUMA,"4701604",Sweden,-84.12607,35.91356
"4701603",G47001603,"4701603","47",Tennessee,"01603",Knoxville City PUMA,"4701603",,-83.94519,35.97082
"4701100",G47001100,"4701100","47",Tennessee,"01100",Sullivan County (Southeast)--Bristol City PUMA,"4701100",,-82.27753,36.50692
"5000100",G50000100,"5000100","50",Vermont,"00100","Northwest Vermont--Chittenden, Franklin & Grand Isle Counties--Burlington City PUMA","5000100",,-73.03078,44.68720
"5000400",G50000400,"5000400","50",Vermont,"00400","Southwest Vermont--Rutland, Bennington & Addison Counties PUMA","5000400",,-73.08712,43.58052
"5000200",G50000200,"5000200","50",Vermont,"00200","Northeast Vermont--Washington, Caledonia, Orleans, Lamoille & Essex Counties PUMA","5000200",,-72.24521,44.58138
